#Position (bp)	mapping quality
2.514672837E9	56.457700896751454
2.522422214E9	59.3020959392228
2.530171591E9	59.31653886918656
2.537920968E9	58.48178203221711
2.545670345E9	59.14526685615032
2.553419722E9	59.462487500961466
2.561169099E9	59.291386285281554
2.568918476E9	59.161656170538535
2.576667853E9	59.37292885641854
2.58441723E9	58.68002362290385
2.592166607E9	59.038011550333565
2.597078511E9	59.06797949824656
2.6009531995E9	57.85212417120488
2.607665361E9	56.29212262118407
2.615414738E9	59.29599650590341
2.623164115E9	59.52275304469316
2.630913492E9	59.11800502433111
2.638662869E9	59.389952098439906
2.646412246E9	59.153436267826216
2.654161623E9	59.27879430903435
2.661911E9	59.38613134384071
2.669660377E9	59.246245863004845
2.677409754E9	59.32478960887089
2.685159131E9	59.3990960936145
2.692908508E9	59.36798487649602
2.700657885E9	59.35133071213656
2.708407262E9	59.326907757476135
2.716156639E9	59.3436430719774
2.723906016E9	59.47705623053277
2.731655393E9	59.50614476643882
2.739392222E9	59.38250101405359
2.7432669105E9	42.30277777777778
2.747154147E9	59.00678981333943
2.754903524E9	59.18671824115059
2.762652901E9	59.199110648214834
2.770402278E9	58.887405954551724
2.778151655E9	59.38233439467325
2.785901032E9	43.25153995850555
2.793650409E9	0.0
2.801399786E9	31.09888888888889
2.809149163E9	50.93865441825493
2.81689854E9	59.42654540917472
2.824647917E9	58.81765070830318
2.832397294E9	59.05664679234895
2.840146671E9	59.12891007275632
2.847896048E9	59.45902941520761
2.855645425E9	59.316342740785345
2.863394802E9	59.528307572508986
2.871144179E9	59.40613938819059
2.8783339735E9	59.32014052013023
2.8816691105E9	38.22222222222222
2.8817081685E9	50.58444444444444
2.881815618E9	36.364197530864196
2.8819235655E9	34.705555555555556
2.881951375E9	0.0
2.8819607965E9	0.0
2.881963016E9	0.0
2.8819650695E9	0.0
2.8819667765E9	0.0
2.8819782505E9	0.0
2.8819911965E9	0.0
2.881994005E9	0.0
2.8819953275E9	0.0
2.8819971875E9	0.0
2.8819988245E9	0.0
2.882005523E9	0.0
2.8820305675E9	0.0
2.882050002E9	0.0
2.8820519145E9	0.0
2.882054482E9	0.0
2.882056241E9	0.0
2.882057828E9	0.0
2.882060061E9	0.0
2.8820622915E9	0.0
2.882064383E9	60.0
2.882066127E9	0.0
2.88206734E9	0.0
2.8820687725E9	0.0
2.882070395E9	0.0
2.882267106E9	46.645390070921984
2.882463753E9	48.8063492063492
2.8824652565E9	34.01111111111111
2.8824681035E9	50.96543209876543
2.882516555E9	42.18594748048261
2.882619299E9	39.53265959238673
2.882677579E9	0.0
2.882680814E9	0.0
2.8826831805E9	60.0
2.8826854325E9	0.0
2.882687501E9	20.0
2.8826891265E9	0.0
2.882701121E9	0.0
2.882740355E9	49.46296296296296
2.882809418E9	45.39358218729535
2.8828534285E9	43.44444444444444
2.882860329E9	0.0
2.882867573E9	0.0
2.88287343E9	0.0
2.882877733E9	60.0
2.882880309E9	40.0
2.88288275E9	0.0
2.8828853255E9	0.0
2.882886906E9	0.0
2.882933057E9	50.516666666666666
2.8829793125E9	0.0
2.882980713E9	0.0
2.8829822125E9	0.0
2.882984397E9	20.0
2.882986658E9	0.0
2.8829909575E9	0.0
2.883009997E9	0.0
2.8830477505E9	40.0
2.88307233E9	50.0
2.883076929E9	0.0
2.8830824375E9	0.0
2.8830887685E9	25.0
2.883093368E9	25.0
2.8830977865E9	60.0
2.8831015105E9	0.0
2.8831028565E9	0.0
2.8831040605E9	0.0
2.883106094E9	45.56666666666667
2.8831079675E9	0.0
2.8831092055E9	0.0
2.8831106335E9	0.0
2.8831118605E9	28.0
2.883112934E9	54.12222222222222
2.883114396E9	0.0
2.883116725E9	0.0
2.8831199175E9	0.0
2.8831258425E9	0.0
2.8831305265E9	0.0
2.883131573E9	0.0
2.8831327445E9	0.0
2.883134587E9	0.0
2.883136549E9	0.0
2.883137889E9	0.0
2.8831394005E9	0.0
2.8831409485E9	0.0
2.8831420415E9	0.0
2.8831434205E9	0.0
2.8831450565E9	0.0
2.8831466735E9	0.0
2.8831482025E9	0.0
2.8831496855E9	0.0
2.883151E9	0.0
2.8831524505E9	0.0
2.8831539105E9	0.0
2.883156513E9	36.0
2.8831591885E9	0.0
2.8831610845E9	0.0
2.8831632375E9	0.0
2.883164788E9	0.0
2.8831667025E9	0.0
2.883169294E9	0.0
2.8831746925E9	0.0
2.8831825095E9	0.0
2.8832777785E9	31.57621808659871
2.8834588255E9	52.82166205682675
2.8836293255E9	28.743655546050757
2.883800073E9	41.62081784386617
2.8839686355E9	0.0
2.8840548555E9	0.0
2.884144479E9	0.0
2.8843319275E9	27.791666666666668
2.8845214925E9	34.16339869281046
2.884626674E9	0.0
2.8846808625E9	24.5
2.884813473E9	50.0
2.884959501E9	0.0
2.885085541E9	33.75208333333333
2.8852393455E9	53.3
2.8853891415E9	31.0
2.885478385E9	0.0
2.8855237295E9	0.0
2.885575297E9	51.0
2.885613754E9	22.0
2.8856719105E9	0.0
2.885747331E9	50.66555555555556
2.8858518155E9	42.5
2.886014044E9	29.707865168539325
2.8861957175E9	41.87569521690767
2.886364595E9	30.443284620737646
2.888481395E9	57.93939475744405
2.89439231E9	59.47726539825862
2.902141687E9	59.26451912858661
2.909891064E9	59.15369141223323
2.917640441E9	58.7970460541349
2.925389818E9	59.295792481898616
2.933139195E9	59.43233869773934
2.940888572E9	59.22306591539218
2.948637949E9	59.12289816211385
2.956387326E9	59.280719655165235
2.964136703E9	58.85313966695312
2.97188608E9	58.485964953768296
2.979635457E9	55.90262266281842
2.987384834E9	59.239385141949086
2.995134211E9	59.52262943501002
3.002883588E9	59.088905563188554
3.010632965E9	59.23960148458804
3.018382342E9	59.41326785475576
3.026131719E9	59.02950689387499
3.033881096E9	58.2822959683118
3.040120924E9	59.320278805837646
3.0439956125E9	59.337157135555685
3.04937985E9	54.66108825511935
3.057129227E9	58.002286159641486
3.064878604E9	58.40821507616196
3.072627981E9	50.72729801140314
3.080377358E9	0.0
3.088126735E9	0.0
3.095857451E9	44.271444485703675
3.0997320985E9	32.2090395480226
